epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.8318,1.28778,3.06756,1.3528,0.78327,0.55248,0.68031,0.43258,1.31524,2.0325,1.21736,0.000468525,0.000468525,0.000468525
2,77.0115,1.23452,1.33452,1.30498,0.63671,0.76022,0.66097,0.45707,1.19879,1.8818,1.19529,0.000935504,0.000935504,0.000935504
